0,polarity,subjectivity,Sentiment
"the l2s are getting ready for a big run imo.just have a look at op and arb, both are bound to see new aths. what a chart...",0.11212121212121212,0.3515151515151515,Positivo
less than 3 months and +600% later.../  gg wp to everyone who bullieved 🫡> [](> > > i have  been building a position on this one.> > i heard they have a nice war chest.,0.21666666666666667,0.5333333333333333,Positivo
"cme gap is pretty wide atm, fill it soon?(fyi, not the price of cme, but the moment cme closed)#bitcoin",0.075,0.7,Positivo
"is a great example of how simply *holding* is imo the best strat in a crypto bull market. it dribbled down for 33 weeks. then boom, pumped 90x in 7 weeks.large periods of downward price action engulfed in an instant. we will  see lots of this in 2024 imo.i see so many…",0.29074074074074074,0.41044973544973545,Positivo
is one of them coins that is still at bottom....risk reward on this one is perfectly fine2024. year of the dragon.,1.0,1.0,Positivo
": i will  just rotate , thanks",0.2,0.2,Positivo
": airdrops can be a goldmine if you are  early.i made  in last 1 month with   now, the spotlight is…",0.0,0.06666666666666667,Neutro
"#bitcoin this whale/entity has been putting up big  spot buy walls below price and pushing it up.i wonder what the end game is. this does not  sseem like the most effective way to fill if you were looking to accumulate, as you could do so without leaving such a footprint.",0.13999999999999999,0.45999999999999996,Positivo
"there is simply no stopping the  train. we coming for that number 1 spot. > [](> perps dex weekly volume > > 🥇 - ,887,000,000> 🥈 - ,861,000,000> 🥉 - ,977,000,000> 🏅 - ,182,000,000> 🏅 - ,617,000,000",0.0,0.35714285714285715,Neutro
nancy whale does not  have patience anymore.they started moving their bids up.,0.0,0.0,Neutro
": imo,  has the potential to follow a similar trajectory as  did in the previous cycle, going from  to …",-0.05555555555555555,0.5222222222222223,Negativo
#bitcoin open interest per exchange 🏦cme has seen it  open interest explode in recent times. now well above binance in terms of open interest.bybit also coming in hot and securing the 3rd spot.still interesting to see all the interest from cme/tradfi.,0.09375,0.4,Positivo
wants to go for new ath.,0.16818181818181818,0.2772727272727273,Positivo
"#bitcoin stock-to-flow model almost back to it  model price.i wonder how high it will extend above this time around. in 2021 we barely crossed above it.as the market becomes bigger, i'm assuming the peaks (and throughs) will get less extreme each time as well.",-0.01020833333333333,0.3008333333333333,Negativo
gearing up,0.0,0.0,Neutro
,0.0,0.0,Neutro
": market down red,  up and strong.   that is a tip of iceberg on how crazy the pump will be in altseason.",-0.08055555555555557,0.4805555555555555,Negativo
going for it,0.0,0.0,Neutro
"buy wall or ""prop bid""",0.0,0.0,Neutro
,0.0,0.0,Neutro
send  to .2,0.0,0.0,Neutro
: #ator is breaking out. hold your belts.,0.0,0.0,Neutro
.d no changes here. still trending up.below 52% would be a good first step for  outperformaance vs .i do however think a little higher is on the table if we would  see the btc etf approved.after that i think btc.d will start trending down for a while.,0.17138888888888887,0.4444444444444445,Positivo
"big week > [](> those following us closely know that woo x is undergoing rapid improvements - from liquidity and its diversification, to listing speed and woo token utility. > > starting from next week, we will be releasing the next in a series of announcements on exciting shifts that will be…",0.049999999999999996,0.18333333333333335,Positivo
i feel like  wants that level,0.2,0.1,Positivo
ready to get back in the game as well,-0.06666666666666667,0.3,Negativo
- once that yellow level gets cleared i’m expecting blast off. if you look on left can see how pivotal it is,0.16666666666666666,0.26666666666666666,Positivo
another support tap today. could be the last time before it pushes.,0.0,0.06666666666666667,Neutro
: ninja got sim-swappeddo not interact with the link,0.0,0.0,Neutro
,0.0,0.0,Neutro
: do not click this.homie has been hacked.,0.0,0.0,Neutro
🔮,0.0,0.0,Neutro
someone i know put 5 k into  at the pico bello bottom and today sended me this.lfg 🤝,0.0,0.0,Neutro
>  for time being imo,0.0,0.0,Neutro
"is going for operation ""make the weekly chart looks as horny as possible"" and i am here for it.",0.0,1.0,Neutro
15% up from here in pair usdt more up in next 2 weeks > [](>  pair btc,0.25,0.25,Positivo
learn whit eliz  sniped entry and 50% upb> [](>  > > strategy and key level,0.0,1.0,Neutro
:   👉once we break this range oh baby  is going straight to 0.45👉is in this accumulation for 5 months.…,0.2,0.4,Positivo
we are going to fill this bitmexx wick for sure in the future.> [](> thanks  pre rich fill the wick,0.35833333333333334,0.6129629629629629,Positivo
:  about to run parabolic,0.0,0.0,Neutro
"google is preparing their advertisement policies for the bitcoin and ethereum etf , with their updated guidelines, starting from january 29th 👀",0.0,0.1,Neutro
#btc at monthly supply zone (origin of -60% selloff in april 2022),0.0,0.0,Neutro
"felt like a top buy at the time, but here we are, 208% later",0.25,0.25,Positivo
up 35% at .092 by now. cheers> [](> nice day to be an  follower,0.6,1.0,Positivo
"8 weekly green candles in a row now#btc> [](> 6 weekly green candles in a row for #btc.> > fun fact, the last time we had 6 weekly green candles in a row was q4 2020.> > does it repeat? no idea, i'm just engagement farming.",-0.06000000000000001,0.23333333333333334,Negativo
congrats noanfam 👏 > [](> #aidoge  (100000aidoge on #mexc) short at the current market price> repost for short,0.0,0.3333333333333333,Neutro
4h m top with upthrust approaching trough > [](> watching ltf for upthrust and will trigger short on loss of 44k,0.16666666666666666,0.26666666666666666,Positivo
shorted  at .,0.0,0.0,Neutro
trying to s/r flip hereflip this into support —> likely see a move towards  from here,0.0,1.0,Neutro
,0.0,0.0,Neutro
that was an amazing trade 👏 #turbo > [](>   short the cmp around 0.00065 > repost for chart,0.30000000000000004,0.6,Positivo
": buy wall or ""prop bid""",0.0,0.0,Neutro
"textbook prop bids on the order books today pre dump> [](> > > buy wall or ""prop bid""",0.0,0.0,Neutro
surprise surprise.guess which top10 recovered the fastest.,0.0,0.0,Neutro
people called me crazy for saying a couple days ago that i could see  make a quick plunge to 39k.well... that was close.,-0.13333333333333333,0.7,Negativo
we sending  to new highs?what a recovery,0.13636363636363635,0.45454545454545453,Positivo
did a full test,0.35,0.55,Positivo
got deep there for a min,0.0,0.4,Neutro
to  in a flash... breaking!,0.0,0.0,Neutro
when you zoom out you have to admire the precisiontest,0.0,0.0,Neutro
"when  #btc follows your plan to the exact point 😜☝️ > [](>   pls go back to  and let  have a minu alt season> many coins have potential to 20 to 100x, but waiting for the signal from  > > what is your moonbag?",0.1875,0.4375,Positivo
"bought about 12 of these over the course of the weekend, and a few that were panic listed on todays dump.i plan on holding these for the long term and selling at around 400 sol.i suspect by the time that happens  will likely be higher aswell maybe around  or so, so…> [](> man im like a kid in a candy store here, smbs also look like they are legit going to 4-5x from here.> > major range highs and lows swept, sol eco heating up retails coming back and we have nfts charts that look like this.> > bought some of these on tensor aswell, holding for minimum…",0.010416666666666666,0.4166666666666667,Positivo
we are too early to #pepecommunity it is still trading below the higher time frame resistanceit can pump hard if the resistance is broken out 🚀 > [](>   bounced ⏳🚀,-0.08541666666666668,0.4354166666666667,Negativo
my #btc view remains same until proven otherwisebigger picture simply 44 k >>> 37 >>> 55 k 🤝 hope it helps you all.> [](> plan remains the same.> > but this chart will be not valid anymore once we break 45/46 k #btc > > drawed this quik.> otherwise i still expect us to dip towards 36/37 k> > have a great saturday all 🤝,0.26666666666666666,0.41071428571428575,Positivo
i saved your ass this time too! but really a lot warned here too....but he held up very well> [](> funding is high across the board....so possible flash dump coming in the next 2 days....but i will try to buy the dips of this coin which has a very dirty pa > >,-0.03666666666666666,0.5066666666666667,Negativo
":    u ain seen nothing yetbtw, thx to  few",-0.2,0.1,Negativo
#btt  pumping and funding also negativei will try to dca n exit at break-even,0.0,0.0,Neutro
"slowly putting the tps from yesterday back into the market.got filled for a smol  position, ready to buy more into .this will probably take a while to unfold, not in a rush to position.",0.16,0.45999999999999996,Positivo
": the market could go back to .000 from here, or it could go straight to .000.i have no idea -- nor do i care. d…",0.1,0.2,Positivo
: new ath inj/btc,0.13636363636363635,0.45454545454545453,Positivo
free money...obviously the fun always in asian session....ahhaha 🖕,0.2333333333333333,0.3333333333333333,Positivo
pullbacks are part of the game.#bitcoin,0.0,0.0,Neutro
"just longed.  > [](> brain says pullback first, my degen mind says round ii for op starts now. > > tight stop fellas > > 🫡",-0.042857142857142864,0.33968253968253964,Negativo
"dayum lol, market crashed 10-20% just hours after this tweet.goes to show how paying yourself after a good week is never a bad idea.slowly moving the money back into the market, have entered smol positions in ,  & .send them higher. > [](> well, quite happy with how that played out.> > closed the leveraged positions in inj & crv - riding spot only into mon/tue as they are  usually weaker> > then lever up again later this week> > ready to roll, gn",0.24999999999999997,0.48333333333333334,Positivo
in  longs got wiped on that flush lmfao,0.0,0.0,Neutro
btc nukes -8%: hold my beer,0.0,0.0,Neutro
": bought about 12 of these over the course of the weekend, and a few that were panic listed on todays dump.i plan on ho…",-0.2,0.1,Negativo
"- added extra in grey, targeting new aths 🎯",0.028787878787878782,0.21818181818181817,Positivo
in this video from last saturday i charted 4 alt coins and warned for a flush lower. played out for all 4 🎯> [](> altcoins on request. >  > >  >,0.0,0.06666666666666667,Neutro
lion bags tend to be top gainer  🔥every day another one shining. ta wise good throwback to 4h tf 50ma atm.> [](> top gainers in  ecosystem last 24 hours🚀> >  >  >  >  >  >  >  >  >  >   > > #bnbchain #binance,0.48,0.5133333333333334,Positivo
